Freq.	V(vout)
7.41310241300916e+00	(-3.94588229969799e-02dB,-3.91006372436273e+01°)
7.58577575029182e+00	(-5.15273838339073e-02dB,-4.01266140582717e+01°)
7.76247116628690e+00	(-6.51211654658425e-02dB,-4.11824817797044e+01°)
7.94328234724279e+00	(-8.03943598926579e-02dB,-4.22690669359218e+01°)
8.12830516164097e+00	(-9.75141520542089e-02dB,-4.33871866479099e+01°)
8.31763771102669e+00	(-1.16661441432170e-01dB,-4.45376420672870e+01°)
8.51138038202374e+00	(-1.38031530166751e-01dB,-4.57212108746568e+01°)
8.70963589956078e+00	(-1.61834758678489e-01dB,-4.69386387771234e+01°)
8.91250938133743e+00	(-1.88297066514865e-01dB,-4.81906299537743e+01°)
9.12010839355907e+00	(-2.17660452727796e-01dB,-4.94778364129499e+01°)
9.33254300796988e+00	(-2.50183306642360e-01dB,-5.08008462455792e+01°)
9.54992586021433e+00	(-2.86140576550613e-01dB,-5.21601707855339e+01°)
9.77237220955808e+00	(-3.25823740855931e-01dB,-5.35562307214655e+01°)
9.99999999999997e+00	(-3.69540543751551e-01dB,-5.49893412454184e+01°)
1.02329299228075e+01	(-4.17614455937914e-01dB,-5.64596963717506e+01°)
1.04712854805090e+01	(-4.70383820511131e-01dB,-5.79673526152727e+01°)
1.07151930523760e+01	(-5.28200645363583e-01dB,-5.95122122791085e+01°)
1.09647819614318e+01	(-5.91429006615446e-01dB,-6.10940066689838e+01°)
1.12201845430196e+01	(-6.60443033118170e-01dB,-6.27122796189980e+01°)
1.14815362149688e+01	(-7.35624450254520e-01dB,-6.43663717810274e+01°)
1.17489755493953e+01	(-8.17359672325548e-01dB,-6.60554061914404e+01°)
1.20226443461741e+01	(-9.06036446823231e-01dB,-6.77782756796037e+01°)
1.23026877081238e+01	(-1.00204007069375e+00dB,-6.95336327169516e+01°)
1.25892541179416e+01	(-1.10574921789057e+00dB,-7.13198823171518e+01°)
1.28824955169313e+01	(-1.21753143839669e+00dB,-7.31351785813772e+01°)
1.31825673855640e+01	(-1.33773841045002e+00dB,-7.49774254330439e+01°)
1.34896288259165e+01	(-1.46670104863928e+00dB,-7.68442820004234e+01°)
1.38038426460288e+01	(-1.60472458933390e+00dB,-7.87331729824570e+01°)
1.41253754462275e+01	(-1.75208378994112e+00dB,-8.06413041750643e+01°)
1.44543977074592e+01	(-1.90901838814988e+00dB,-8.25656831477979e+01°)
1.47910838816820e+01	(-2.07572897023800e+00dB,-8.45031448528009e+01°)
1.51356124843620e+01	(-2.25237339268740e+00dB,-8.64503817316612e+01°)
1.54881661891248e+01	(-2.43906388832493e+00dB,-8.84039776751207e+01°)
1.58489319246111e+01	(-2.63586496720428e+00dB,-9.03604450008224e+01°)
1.62181009735892e+01	(-2.84279219439999e+00dB,-9.23162634599545e+01°)
1.65958690743755e+01	(-3.05981189340047e+00dB,-9.42679201772349e+01°)
1.69824365246174e+01	(-3.28684178700782e+00dB,-9.62119493790186e+01°)
1.73780082874937e+01	(-3.52375255005960e+00dB,-9.81449707756253e+01°)
1.77827941003892e+01	(-3.77037021244598e+00dB,-1.00063725535297e+02°)
1.81970085860998e+01	(-4.02647931919096e+00dB,-1.01965108912510e+02°)
1.86208713666286e+01	(-4.29182672876265e+00dB,-1.03846198762348e+02°)
1.90546071796324e+01	(-4.56612591264220e+00dB,-1.05704279371833e+02°)
1.94984459975804e+01	(-4.84906160918388e+00dB,-1.07536860253655e+02°)
1.99526231496887e+01	(-5.14029468290536e+00dB,-1.09341689762474e+02°)
2.04173794466952e+01	(-5.43946704589046e+00dB,-1.11116763595628e+02°)
2.08929613085403e+01	(-5.74620650980539e+00dB,-1.12860328417528e+02°)
2.13796208950222e+01	(-6.06013145363681e+00dB,-1.14570880992662e+02°)
2.18776162394954e+01	(-6.38085521203003e+00dB,-1.16247163321594e+02°)
2.23872113856833e+01	(-6.70799011043458e+00dB,-1.17888154346718e+02°)
2.29086765276776e+01	(-7.04115109470669e+00dB,-1.19493058831471e+02°)
2.34422881531991e+01	(-7.37995892317928e+00dB,-1.21061294022224e+02°)
2.39883291901948e+01	(-7.72404290759008e+00dB,-1.22592474681275e+02°)
2.45470891568502e+01	(-8.07304320506691e+00dB,-1.24086397038332e+02°)
2.51188643150957e+01	(-8.42661267629864e+00dB,-1.25543022152445e+02°)
2.57039578276885e+01	(-8.78441833500763e+00dB,-1.26962459112243e+02°)
2.63026799189537e+01	(-9.14614242101102e+00dB,-1.28344948434288e+02°)
2.69153480392690e+01	(-9.51148313377602e+00dB,-1.29690845951464e+02°)
2.75422870333815e+01	(-9.88015506578191e+00dB,-1.31000607418605e+02°)
2.81838293126444e+01	(-1.02518893755828e+01dB,-1.32274774003058e+02°)
2.88403150312659e+01	(-1.06264337396061e+01dB,-1.33513958775116e+02°)
2.95120922666637e+01	(-1.10035521197874e+01dB,-1.34718834267690e+02°)
3.01995172040200e+01	(-1.13830243814602e+01dB,-1.35890121136529e+02°)
3.09029543251358e+01	(-1.17646457927661e+01dB,-1.37028577921334e+02°)
3.16227766016837e+01	(-1.21482264334614e+01dB,-1.38134991883840e+02°)
3.23593656929627e+01	(-1.25335905375468e+01dB,-1.39210170880551e+02°)
3.31131121482590e+01	(-1.29205757907730e+01dB,-1.40254936214631e+02°)
3.38844156139201e+01	(-1.33090326008811e+01dB,-1.41270116402597e+02°)
3.46736850452530e+01	(-1.36988233554747e+01dB,-1.42256541786245e+02°)
3.54813389233574e+01	(-1.40898216797408e+01dB,-1.43215039917884e+02°)
3.63078054770100e+01	(-1.44819117038429e+01dB,-1.44146431646894e+02°)
3.71535229097171e+01	(-1.48749873477172e+01dB,-1.45051527837252e+02°)
3.80189396320559e+01	(-1.52689516291859e+01dB,-1.45931126648578e+02°)
3.89045144994279e+01	(-1.56637159997598e+01dB,-1.46786011316983e+02°)
3.98107170553495e+01	(-1.60591997111971e+01dB,-1.47616948376345e+02°)
4.07380277804111e+01	(-1.64553292148059e+01dB,-1.48424686265186e+02°)
4.16869383470333e+01	(-1.68520375945911e+01dB,-1.49209954269109e+02°)
4.26579518801591e+01	(-1.72492640346300e+01dB,-1.49973461753362e+02°)
4.36515832240164e+01	(-1.76469533204936e+01dB,-1.50715897644683e+02°)
4.46683592150961e+01	(-1.80450553740870e+01dB,-1.51437930125874e+02°)
4.57088189614873e+01	(-1.84435248209441e+01dB,-1.52140206510614e+02°)
4.67735141287196e+01	(-1.88423205887669e+01dB,-1.52823353269771e+02°)
4.78630092322636e+01	(-1.92414055358202e+01dB,-1.53487976183956e+02°)
4.89778819368444e+01	(-1.96407461076808e+01dB,-1.54134660600172e+02°)
5.01187233627270e+01	(-2.00403120207702e+01dB,-1.54763971773277e+02°)
5.12861383991362e+01	(-2.04400759710740e+01dB,-1.55376455275553e+02°)
5.24807460249770e+01	(-2.08400133664501e+01dB,-1.55972637459901e+02°)
5.37031796370250e+01	(-2.12401020809541e+01dB,-1.56553025964295e+02°)
5.49540873857622e+01	(-2.16403222296533e+01dB,-1.57118110246840e+02°)
5.62341325190346e+01	(-2.20406559624547e+01dB,-1.57668362142424e+02°)
5.75439937337154e+01	(-2.24410872755386e+01dB,-1.58204236433316e+02°)
5.88843655355586e+01	(-2.28416018390572e+01dB,-1.58726171427283e+02°)
6.02559586074355e+01	(-2.32421868398351e+01dB,-1.59234589537849e+02°)
6.16595001861479e+01	(-2.36428308378809e+01dB,-1.59729897862258e+02°)
6.30957344480190e+01	(-2.40435236355958e+01dB,-1.60212488753481e+02°)
6.45654229034652e+01	(-2.44442561586406e+01dB,-1.60682740383296e+02°)
6.60693448007593e+01	(-2.48450203474922e+01dB,-1.61141017294065e+02°)
6.76082975391978e+01	(-2.52458090587928e+01dB,-1.61587670937335e+02°)
6.91830970918933e+01	(-2.56466159756609e+01dB,-1.62023040197822e+02°)
7.07945784384134e+01	(-2.60474355261954e+01dB,-1.62447451901687e+02°)
7.24435960074986e+01	(-2.64482628094660e+01dB,-1.62861221308362e+02°)
7.41310241300914e+01	(-2.68490935283366e+01dB,-1.63264652585391e+02°)
7.58577575029180e+01	(-2.72499239285235e+01dB,-1.63658039266015e+02°)
7.76247116628688e+01	(-2.76507507433381e+01dB,-1.64041664689391e+02°)
7.94328234724277e+01	(-2.80515711436085e+01dB,-1.64415802423483e+02°)
8.12830516164095e+01	(-2.84523826923182e+01dB,-1.64780716670787e+02°)
8.31763771102667e+01	(-2.88531833035390e+01dB,-1.65136662657167e+02°)
8.51138038202372e+01	(-2.92539712052704e+01dB,-1.65483887004134e+02°)
8.70963589956076e+01	(-2.96547449058320e+01dB,-1.65822628084978e+02°)
8.91250938133741e+01	(-3.00555031634853e+01dB,-1.66153116365209e+02°)
9.12010839355905e+01	(-3.04562449589917e+01dB,-1.66475574727796e+02°)
9.33254300796986e+01	(-3.08569694708347e+01dB,-1.66790218783714e+02°)
9.54992586021431e+01	(-3.12576760528644e+01dB,-1.67097257168346e+02°)
9.77237220955805e+01	(-3.16583642141382e+01dB,-1.67396891824265e+02°)
9.99999999999995e+01	(-3.20590336007552e+01dB,-1.67689318270949e+02°)
1.02329299228075e+02	(-3.24596839794993e+01dB,-1.67974725861983e+02°)
1.04712854805089e+02	(-3.28603152231205e+01dB,-1.68253298030268e+02°)
1.07151930523760e+02	(-3.32609272971035e+01dB,-1.68525212521784e+02°)
1.09647819614318e+02	(-3.36615202477812e+01dB,-1.68790641618420e+02°)
1.12201845430196e+02	(-3.40620941916679e+01dB,-1.69049752350377e+02°)
1.14815362149688e+02	(-3.44626493058962e+01dB,-1.69302706698640e+02°)
1.17489755493952e+02	(-3.48631858196523e+01dB,-1.69549661787986e+02°)
1.20226443461741e+02	(-3.52637040065147e+01dB,-1.69790770071004e+02°)
1.23026877081237e+02	(-3.56642041776101e+01dB,-1.70026179503548e+02°)
1.25892541179416e+02	(-3.60646866755065e+01dB,-1.70256033712066e+02°)
1.28824955169313e+02	(-3.64651518687743e+01dB,-1.70480472153196e+02°)
1.31825673855640e+02	(-3.68656001471478e+01dB,-1.70699630266035e+02°)
1.34896288259165e+02	(-3.72660319172312e+01dB,-1.70913639617440e+02°)
1.38038426460288e+02	(-3.76664475986933e+01dB,-1.71122628040716e+02°)
1.41253754462275e+02	(-3.80668476209041e+01dB,-1.71326719768043e+02°)
1.44543977074592e+02	(-3.84672324199690e+01dB,-1.71526035556942e+02°)
1.47910838816820e+02	(-3.88676024361204e+01dB,-1.71720692811109e+02°)
1.51356124843620e+02	(-3.92679581114314e+01dB,-1.71910805695883e+02°)
1.54881661891247e+02	(-3.96682998878185e+01dB,-1.72096485248654e+02°)
1.58489319246110e+02	(-4.00686282053038e+01dB,-1.72277839484437e+02°)
1.62181009735892e+02	(-4.04689435005099e+01dB,-1.72454973496896e+02°)
1.65958690743755e+02	(-4.08692462053641e+01dB,-1.72627989555021e+02°)
1.69824365246173e+02	(-4.12695367459886e+01dB,-1.72796987195704e+02°)
1.73780082874936e+02	(-4.16698155417579e+01dB,-1.72962063312416e+02°)
1.77827941003891e+02	(-4.20700830045052e+01dB,-1.73123312240179e+02°)
1.81970085860997e+02	(-4.24703395378622e+01dB,-1.73280825837032e+02°)
1.86208713666286e+02	(-4.28705855367162e+01dB,-1.73434693562159e+02°)
1.90546071796323e+02	(-4.32708213867731e+01dB,-1.73585002550859e+02°)
1.94984459975803e+02	(-4.36710474642134e+01dB,-1.73731837686508e+02°)
1.99526231496887e+02	(-4.40712641354311e+01dB,-1.73875281669667e+02°)
2.04173794466952e+02	(-4.44714717568444e+01dB,-1.74015415084477e+02°)
2.08929613085403e+02	(-4.48716706747717e+01dB,-1.74152316462484e+02°)
2.13796208950222e+02	(-4.52718612253637e+01dB,-1.74286062344004e+02°)
2.18776162394954e+02	(-4.56720437345844e+01dB,-1.74416727337168e+02°)
2.23872113856832e+02	(-4.60722185182355e+01dB,-1.74544384174747e+02°)
2.29086765276776e+02	(-4.64723858820184e+01dB,-1.74669103768869e+02°)
2.34422881531991e+02	(-4.68725461216275e+01dB,-1.74790955263729e+02°)
2.39883291901947e+02	(-4.72726995228726e+01dB,-1.74910006086394e+02°)
2.45470891568501e+02	(-4.76728463618236e+01dB,-1.75026321995777e+02°)
2.51188643150956e+02	(-4.80729869049767e+01dB,-1.75139967129891e+02°)
2.57039578276885e+02	(-4.84731214094355e+01dB,-1.75251004051442e+02°)
2.63026799189536e+02	(-4.88732501231079e+01dB,-1.75359493791849e+02°)
2.69153480392690e+02	(-4.92733732849132e+01dB,-1.75465495893758e+02°)
2.75422870333815e+02	(-4.96734911249982e+01dB,-1.75569068452133e+02°)
2.81838293126443e+02	(-5.00736038649610e+01dB,-1.75670268153968e+02°)
2.88403150312659e+02	(-5.04737117180793e+01dB,-1.75769150316698e+02°)
2.95120922666637e+02	(-5.08738148895430e+01dB,-1.75865768925364e+02°)
3.01995172040200e+02	(-5.12739135766884e+01dB,-1.75960176668584e+02°)
3.09029543251357e+02	(-5.16740079692338e+01dB,-1.76052424973390e+02°)
3.16227766016836e+02	(-5.20740982495154e+01dB,-1.76142564038973e+02°)
3.23593656929626e+02	(-5.24741845927213e+01dB,-1.76230642869390e+02°)
3.31131121482589e+02	(-5.28742671671249e+01dB,-1.76316709305280e+02°)
3.38844156139200e+02	(-5.32743461343149e+01dB,-1.76400810054624e+02°)
3.46736850452529e+02	(-5.36744216494229e+01dB,-1.76482990722600e+02°)
3.54813389233573e+02	(-5.40744938613472e+01dB,-1.76563295840568e+02°)
3.63078054770099e+02	(-5.44745629129728e+01dB,-1.76641768894224e+02°)
3.71535229097170e+02	(-5.48746289413866e+01dB,-1.76718452350952e+02°)
3.80189396320558e+02	(-5.52746920780890e+01dB,-1.76793387686426e+02°)
3.89045144994278e+02	(-5.56747524491997e+01dB,-1.76866615410479e+02°)
3.98107170553494e+02	(-5.60748101756588e+01dB,-1.76938175092270e+02°)
4.07380277804110e+02	(-5.64748653734233e+01dB,-1.77008105384800e+02°)
4.16869383470332e+02	(-5.68749181536573e+01dB,-1.77076444048781e+02°)
4.26579518801589e+02	(-5.72749686229178e+01dB,-1.77143227975902e+02°)
4.36515832240163e+02	(-5.76750168833349e+01dB,-1.77208493211516e+02°)
4.46683592150960e+02	(-5.80750630327866e+01dB,-1.77272274976779e+02°)
4.57088189614872e+02	(-5.84751071650679e+01dB,-1.77334607690251e+02°)
4.67735141287195e+02	(-5.88751493700552e+01dB,-1.77395524989011e+02°)
4.78630092322635e+02	(-5.92751897338653e+01dB,-1.77455059749283e+02°)
4.89778819368442e+02	(-5.96752283390090e+01dB,-1.77513244106617e+02°)
5.01187233627268e+02	(-6.00752652645395e+01dB,-1.77570109475639e+02°)
5.12861383991361e+02	(-6.04753005861962e+01dB,-1.77625686569397e+02°)
5.24807460249769e+02	(-6.08753343765434e+01dB,-1.77680005418325e+02°)
5.37031796370249e+02	(-6.12753667051041e+01dB,-1.77733095388846e+02°)
5.49540873857620e+02	(-6.16753976384890e+01dB,-1.77784985201641e+02°)
5.62341325190345e+02	(-6.20754272405212e+01dB,-1.77835702949602e+02°)
5.75439937337152e+02	(-6.24754555723564e+01dB,-1.77885276115494e+02°)
5.88843655355584e+02	(-6.28754826925986e+01dB,-1.77933731589347e+02°)
6.02559586074353e+02	(-6.32755086574115e+01dB,-1.77981095685602e+02°)
6.16595001861477e+02	(-6.36755335206264e+01dB,-1.78027394160038e+02°)
6.30957344480188e+02	(-6.40755573338452e+01dB,-1.78072652226486e+02°)
6.45654229034650e+02	(-6.44755801465407e+01dB,-1.78116894573382e+02°)
