Freq.	V(vout)
6.02559586074355e+01	(-2.41715652635812e+01dB,-1.59424060682401e+02°)
6.16595001861479e+01	(-2.45701018565268e+01dB,-1.59909366314559e+02°)
6.30957344480190e+01	(-2.49687667843904e+01dB,-1.60382558251644e+02°)
6.45654229034652e+01	(-2.53675488272635e+01dB,-1.60843976456975e+02°)
6.60693448007593e+01	(-2.57664377403878e+01dB,-1.61293949664460e+02°)
6.76082975391978e+01	(-2.61654241703726e+01dB,-1.61732795776551e+02°)
6.91830970918933e+01	(-2.65644995784471e+01dB,-1.62160822254056e+02°)
7.07945784384134e+01	(-2.69636561701853e+01dB,-1.62578326496720e+02°)
7.24435960074986e+01	(-2.73628868311802e+01dB,-1.62985596213766e+02°)
7.41310241300914e+01	(-2.77621850681824e+01dB,-1.63382909783765e+02°)
7.58577575029180e+01	(-2.81615449552552e+01dB,-1.63770536603407e+02°)
7.76247116628688e+01	(-2.85609610845327e+01dB,-1.64148737424872e+02°)
7.94328234724277e+01	(-2.89604285211967e+01dB,-1.64517764681656e+02°)
8.12830516164095e+01	(-2.93599427623216e+01dB,-1.64877862802777e+02°)
8.31763771102667e+01	(-2.97594996992625e+01dB,-1.65229268515421e+02°)
8.51138038202372e+01	(-3.01590955832864e+01dB,-1.65572211136118e+02°)
8.70963589956076e+01	(-3.05587269941745e+01dB,-1.65906912850621e+02°)
8.91250938133741e+01	(-3.09583908115407e+01dB,-1.66233588982707e+02°)
9.12010839355905e+01	(-3.13580841886370e+01dB,-1.66552448252156e+02°)
9.33254300796986e+01	(-3.17578045284321e+01dB,-1.66863693022186e+02°)
9.54992586021431e+01	(-3.21575494617683e+01dB,-1.67167519536664e+02°)
9.77237220955805e+01	(-3.25573168274193e+01dB,-1.67464118147405e+02°)
9.99999999999995e+01	(-3.29571046538844e+01dB,-1.67753673531902e+02°)
1.02329299228075e+02	(-3.33569111427693e+01dB,-1.68036364901833e+02°)
1.04712854805089e+02	(-3.37567346536168e+01dB,-1.68312366202678e+02°)
1.07151930523760e+02	(-3.41565736900624e+01dB,-1.68581846304809e+02°)
1.09647819614318e+02	(-3.45564268871982e+01dB,-1.68844969186389e+02°)
1.12201845430196e+02	(-3.49562930000430e+01dB,-1.69101894108410e+02°)
1.14815362149688e+02	(-3.53561708930194e+01dB,-1.69352775782229e+02°)
1.17489755493952e+02	(-3.57560595303526e+01dB,-1.69597764529900e+02°)
1.20226443461741e+02	(-3.61559579673100e+01dB,-1.69837006437637e+02°)
1.23026877081237e+02	(-3.65558653422077e+01dB,-1.70070643502714e+02°)
1.25892541179416e+02	(-3.69557808691177e+01dB,-1.70298813774094e+02°)
1.28824955169313e+02	(-3.73557038312146e+01dB,-1.70521651487081e+02°)
1.31825673855640e+02	(-3.77556335747052e+01dB,-1.70739287192275e+02°)
1.34896288259165e+02	(-3.81555695032911e+01dB,-1.70951847879083e+02°)
1.38038426460288e+02	(-3.85555110731173e+01dB,-1.71159457094065e+02°)
1.41253754462275e+02	(-3.89554577881633e+01dB,-1.71362235054339e+02°)
1.44543977074592e+02	(-3.93554091960398e+01dB,-1.71560298756286e+02°)
1.47910838816820e+02	(-3.97553648841537e+01dB,-1.71753762079794e+02°)
1.51356124843620e+02	(-4.01553244762104e+01dB,-1.71942735888227e+02°)
1.54881661891247e+02	(-4.05552876290231e+01dB,-1.72127328124354e+02°)
1.58489319246110e+02	(-4.09552540296026e+01dB,-1.72307643902408e+02°)
1.62181009735892e+02	(-4.13552233925023e+01dB,-1.72483785596474e+02°)
1.65958690743755e+02	(-4.17551954573974e+01dB,-1.72655852925381e+02°)
1.69824365246173e+02	(-4.21551699868759e+01dB,-1.72823943034256e+02°)
1.73780082874936e+02	(-4.25551467644246e+01dB,-1.72988150572919e+02°)
1.77827941003891e+02	(-4.29551255925916e+01dB,-1.73148567771242e+02°)
1.81970085860997e+02	(-4.33551062913107e+01dB,-1.73305284511649e+02°)
1.86208713666286e+02	(-4.37550886963729e+01dB,-1.73458388398862e+02°)
1.90546071796323e+02	(-4.41550726580323e+01dB,-1.73607964827046e+02°)
1.94984459975803e+02	(-4.45550580397352e+01dB,-1.73754097044462e+02°)
1.99526231496887e+02	(-4.49550447169600e+01dB,-1.73896866215750e+02°)
2.04173794466952e+02	(-4.53550325761600e+01dB,-1.74036351481955e+02°)
2.08929613085403e+02	(-4.57550215137990e+01dB,-1.74172630018391e+02°)
2.13796208950222e+02	(-4.61550114354711e+01dB,-1.74305777090455e+02°)
2.18776162394954e+02	(-4.65550022550994e+01dB,-1.74435866107477e+02°)
2.23872113856832e+02	(-4.69549938942036e+01dB,-1.74562968674696e+02°)
2.29086765276776e+02	(-4.73549862812330e+01dB,-1.74687154643450e+02°)
2.34422881531991e+02	(-4.77549793509583e+01dB,-1.74808492159661e+02°)
2.39883291901947e+02	(-4.81549730439165e+01dB,-1.74927047710683e+02°)
2.45470891568501e+02	(-4.85549673059048e+01dB,-1.75042886170598e+02°)
2.51188643150956e+02	(-4.89549620875193e+01dB,-1.75156070844022e+02°)
2.57039578276885e+02	(-4.93549573437342e+01dB,-1.75266663508478e+02°)
2.63026799189536e+02	(-4.97549530335178e+01dB,-1.75374724455422e+02°)
2.69153480392690e+02	(-5.01549491194833e+01dB,-1.75480312529950e+02°)
2.75422870333815e+02	(-5.05549455675688e+01dB,-1.75583485169271e+02°)
2.81838293126443e+02	(-5.09549423467474e+01dB,-1.75684298439973e+02°)
2.88403150312659e+02	(-5.13549394287612e+01dB,-1.75782807074162e+02°)
2.95120922666637e+02	(-5.17549367878800e+01dB,-1.75879064504488e+02°)
3.01995172040200e+02	(-5.21549344006806e+01dB,-1.75973122898137e+02°)
3.09029543251357e+02	(-5.25549322458458e+01dB,-1.76065033189810e+02°)
3.16227766016836e+02	(-5.29549303039815e+01dB,-1.76154845113743e+02°)
3.23593656929626e+02	(-5.33549285574495e+01dB,-1.76242607234801e+02°)
3.31131121482589e+02	(-5.37549269902155e+01dB,-1.76328366978689e+02°)
3.38844156139200e+02	(-5.41549255877100e+01dB,-1.76412170661313e+02°)
3.46736850452529e+02	(-5.45549243367027e+01dB,-1.76494063517332e+02°)
3.54813389233573e+02	(-5.49549232251866e+01dB,-1.76574089727930e+02°)
3.63078054770099e+02	(-5.53549222422736e+01dB,-1.76652292447831e+02°)
3.71535229097170e+02	(-5.57549213780988e+01dB,-1.76728713831614e+02°)
3.80189396320558e+02	(-5.61549206237338e+01dB,-1.76803395059332e+02°)
3.89045144994278e+02	(-5.65549199711071e+01dB,-1.76876376361473e+02°)
3.98107170553494e+02	(-5.69549194129322e+01dB,-1.76947697043296e+02°)
4.07380277804110e+02	(-5.73549189426423e+01dB,-1.77017395508563e+02°)
4.16869383470332e+02	(-5.77549185543303e+01dB,-1.77085509282694e+02°)
4.26579518801589e+02	(-5.81549182426949e+01dB,-1.77152075035374e+02°)
4.36515832240163e+02	(-5.85549180029909e+01dB,-1.77217128602626e+02°)
4.46683592150960e+02	(-5.89549178309849e+01dB,-1.77280705008392e+02°)
4.57088189614872e+02	(-5.93549177229146e+01dB,-1.77342838485630e+02°)
4.67735141287195e+02	(-5.97549176754518e+01dB,-1.77403562496957e+02°)
4.78630092322635e+02	(-6.01549176856689e+01dB,-1.77462909754854e+02°)
4.89778819368442e+02	(-6.05549177510091e+01dB,-1.77520912241473e+02°)
5.01187233627268e+02	(-6.09549178692587e+01dB,-1.77577601228045e+02°)
5.12861383991361e+02	(-6.13549180385225e+01dB,-1.77633007293921e+02°)
5.24807460249769e+02	(-6.17549182572017e+01dB,-1.77687160345281e+02°)
5.37031796370249e+02	(-6.21549185239735e+01dB,-1.77740089633507e+02°)
5.49540873857620e+02	(-6.25549188377734e+01dB,-1.77791823773258e+02°)
5.62341325190345e+02	(-6.29549191977789e+01dB,-1.77842390760273e+02°)
5.75439937337152e+02	(-6.33549196033949e+01dB,-1.77891817988909e+02°)
5.88843655355584e+02	(-6.37549200542415e+01dB,-1.77940132269445e+02°)
6.02559586074353e+02	(-6.41549205501416e+01dB,-1.77987359845177e+02°)
6.16595001861477e+02	(-6.45549210911115e+01dB,-1.78033526409320e+02°)
6.30957344480188e+02	(-6.49549216773519e+01dB,-1.78078657121741e+02°)
6.45654229034650e+02	(-6.53549223092402e+01dB,-1.78122776625555e+02°)
6.60693448007591e+02	(-6.57549229873235e+01dB,-1.78165909063600e+02°)
6.76082975391976e+02	(-6.61549237123132e+01dB,-1.78208078094812e+02°)
6.91830970918931e+02	(-6.65549244850802e+01dB,-1.78249306910541e+02°)
7.07945784384132e+02	(-6.69549253066503e+01dB,-1.78289618250821e+02°)
7.24435960074984e+02	(-6.73549261782019e+01dB,-1.78329034420625e+02°)
7.41310241300911e+02	(-6.77549271010624e+01dB,-1.78367577306140e+02°)
7.58577575029177e+02	(-6.81549280767071e+01dB,-1.78405268391079e+02°)
7.76247116628685e+02	(-6.85549291067572e+01dB,-1.78442128773076e+02°)
7.94328234724275e+02	(-6.89549301929795e+01dB,-1.78478179180184e+02°)
8.12830516164092e+02	(-6.93549313372859e+01dB,-1.78513439987521e+02°)
8.31763771102664e+02	(-6.97549325417337e+01dB,-1.78547931234088e+02°)
