Freq.	V(vout)
2.63026799189538e+000	(-1.06324381313222e-004dB,-1.10804102297372e-001°)
2.69153480392691e+000	(-1.04538176464852e-004dB,-1.13385088040234e-001°)
2.75422870333816e+000	(-1.02667790389587e-004dB,-1.16026194569606e-001°)
2.81838293126445e+000	(-1.00709255757142e-004dB,-1.18728822414789e-001°)
2.88403150312660e+000	(-9.86584182485530e-005dB,-1.21494404737346e-001°)
2.95120922666638e+000	(-9.65109277630184e-005dB,-1.24324408091908e-001°)
3.01995172040201e+000	(-9.42622291976058e-005dB,-1.27220333204740e-001°)
3.09029543251359e+000	(-9.19075527593237e-005dB,-1.30183715770507e-001°)
3.16227766016837e+000	(-8.94419038577842e-005dB,-1.33216127267644e-001°)
3.23593656929628e+000	(-8.68600525389263e-005dB,-1.36319175792793e-001°)
3.31131121482591e+000	(-8.41565223566234e-005dB,-1.39494506914728e-001°)
3.38844156139202e+000	(-8.13255787506525e-005dB,-1.42743804548253e-001°)
3.46736850452531e+000	(-7.83612169271778e-005dB,-1.46068791848525e-001°)
3.54813389233575e+000	(-7.52571490758937e-005dB,-1.49471232126293e-001°)
3.63078054770101e+000	(-7.20067910627036e-005dB,-1.52952929784535e-001°)
3.71535229097172e+000	(-6.86032484484758e-005dB,-1.56515731277014e-001°)
3.80189396320560e+000	(-6.50393018695714e-005dB,-1.60161526089257e-001°)
3.89045144994280e+000	(-6.13073917271215e-005dB,-1.63892247742489e-001°)
3.98107170553496e+000	(-5.73996021455338e-005dB,-1.67709874821066e-001°)
4.07380277804112e+000	(-5.33076441963895e-005dB,-1.71616432023970e-001°)
4.16869383470335e+000	(-4.90228382903550e-005dB,-1.75613991240916e-001°)
4.26579518801592e+000	(-4.45360957930617e-005dB,-1.79704672653670e-001°)
4.36515832240165e+000	(-3.98378997434731e-005dB,-1.83890645863175e-001°)
4.46683592150962e+000	(-3.49182846371593e-005dB,-1.88174131043090e-001°)
4.57088189614874e+000	(-2.97668153449028e-005dB,-1.92557400120364e-001°)
4.67735141287197e+000	(-2.43725649053377e-005dB,-1.97042777983506e-001°)
4.78630092322637e+000	(-1.87240914279186e-005dB,-2.01632643719192e-001°)
4.89778819368445e+000	(-1.28094137600632e-005dB,-2.06329431877884e-001°)
5.01187233627271e+000	(-6.61598608534457e-006dB,-2.11135633769169e-001°)
5.12861383991364e+000	(-1.30671357309561e-007dB,-2.16053798787505e-001°)
5.24807460249771e+000	(6.66028663642480e-006dB,-2.21086535769111e-001°)
5.37031796370252e+000	(1.37712923849446e-005dB,-2.26236514380746e-001°)
5.49540873857623e+000	(2.12174292539899e-005dB,-2.31506466541135e-001°)
5.62341325190348e+000	(2.90144914670098e-005dB,-2.36899187875831e-001°)
5.75439937337156e+000	(3.71790175974273e-005dB,-2.42417539206300e-001°)
5.88843655355588e+000	(4.57283256617162e-005dB,-2.48064448074072e-001°)
6.02559586074356e+000	(5.46805498257315e-005dB,-2.53842910300785e-001°)
6.16595001861481e+000	(6.40546789286314e-005dB,-2.59755991584991e-001°)
6.30957344480192e+000	(7.38705966757744e-005dB,-2.65806829136614e-001°)
6.45654229034654e+000	(8.41491239035580e-005dB,-2.71998633349961e-001°)
6.60693448007594e+000	(9.49120626556989e-005dB,-2.78334689516237e-001°)
6.76082975391980e+000	(1.06182242510540e-004dB,-2.84818359576494e-001°)
6.91830970918935e+000	(1.17983568943221e-004dB,-2.91453083916023e-001°)
7.07945784384136e+000	(1.30341074060038e-004dB,-2.98242383201177e-001°)
7.24435960074988e+000	(1.43280969681678e-004dB,-3.05189860259674e-001°)
7.41310241300916e+000	(1.56830702964096e-004dB,-3.12299202005435e-001°)
7.58577575029182e+000	(1.71019014581911e-004dB,-3.19574181409045e-001°)
7.76247116628690e+000	(1.85875999715107e-004dB,-3.27018659514955e-001°)
7.94328234724279e+000	(2.01433171885092e-004dB,-3.34636587506596e-001°)
8.12830516164097e+000	(2.17723529774778e-004dB,-3.42432008820543e-001°)
8.31763771102669e+000	(2.34781627250307e-004dB,-3.50409061310990e-001°)
8.51138038202374e+000	(2.52643646638049e-004dB,-3.58571979465747e-001°)
8.70963589956078e+000	(2.71347475464765e-004dB,-3.66925096675051e-001°)
